...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
1,0,1,growth,A1,1000000,rifR,Ancestor,Ancestor
2,0,1,growth,M1,0,rifR,Mutant,Mutant
3,0,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
4,0,1,growth,A2,0,nalR,Ancestor,Ancestor
5,0,1,growth,M2,0,nalR,Mutant,Mutant
6,0,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
701,1,1,growth,A1,1600280.25974366,rifR,Ancestor,Ancestor
702,1,1,growth,M1,0,rifR,Mutant,Mutant
703,1,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
704,1,1,growth,A2,0,nalR,Ancestor,Ancestor
705,1,1,growth,M2,0,nalR,Mutant,Mutant
706,1,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
1401,2,1,growth,A1,2560887.80375737,rifR,Ancestor,Ancestor
1402,2,1,growth,M1,0,rifR,Mutant,Mutant
1403,2,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
1404,2,1,growth,A2,0,nalR,Ancestor,Ancestor
1405,2,1,growth,M2,0,nalR,Mutant,Mutant
1406,2,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
2101,3,1,growth,A1,4098100.26193719,rifR,Ancestor,Ancestor
2102,3,1,growth,M1,1.26535352127505,rifR,Mutant,Mutant
2103,3,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
2104,3,1,growth,A2,0,nalR,Ancestor,Ancestor
2105,3,1,growth,M2,0,nalR,Mutant,Mutant
2106,3,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
2801,4,1,growth,A1,6557988.21341485,rifR,Ancestor,Ancestor
2802,4,1,growth,M1,2.34026199492955,rifR,Mutant,Mutant
2803,4,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
2804,4,1,growth,A2,0,nalR,Ancestor,Ancestor
2805,4,1,growth,M2,0,nalR,Mutant,Mutant
2806,4,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
3501,5,1,growth,A1,10494271.3620804,rifR,Ancestor,Ancestor
3502,5,1,growth,M1,4.3282139965349,rifR,Mutant,Mutant
3503,5,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
3504,5,1,growth,A2,0,nalR,Ancestor,Ancestor
3505,5,1,growth,M2,0,nalR,Mutant,Mutant
3506,5,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
4201,6,1,growth,A1,16792819.9504213,rifR,Ancestor,Ancestor
4202,6,1,growth,M1,8.00459728236442,rifR,Mutant,Mutant
4203,6,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
4204,6,1,growth,A2,0,nalR,Ancestor,Ancestor
4205,6,1,growth,M2,0,nalR,Mutant,Mutant
4206,6,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
4901,7,1,growth,A1,26870654.43886,rifR,Ancestor,Ancestor
4902,7,1,growth,M1,14.802953848494,rifR,Mutant,Mutant
4903,7,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
4904,7,1,growth,A2,0,nalR,Ancestor,Ancestor
4905,7,1,growth,M2,0,nalR,Mutant,Mutant
4906,7,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
5601,8,1,growth,A1,42993767.8571273,rifR,Ancestor,Ancestor
5602,8,1,growth,M1,27.3729459539039,rifR,Mutant,Mutant
5603,8,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
5604,8,1,growth,A2,0,nalR,Ancestor,Ancestor
5605,8,1,growth,M2,0,nalR,Mutant,Mutant
5606,8,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
6301,9,1,growth,A1,68784005.1137665,rifR,Ancestor,Ancestor
6302,9,1,growth,M1,50.6098997594733,rifR,Mutant,Mutant
6303,9,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
6304,9,1,growth,A2,0,nalR,Ancestor,Ancestor
6305,9,1,growth,M2,0,nalR,Mutant,Mutant
6306,9,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
7001,10,1,growth,A1,110025324.339352,rifR,Ancestor,Ancestor
7002,10,1,growth,M1,93.5511434566529,rifR,Mutant,Mutant
7003,10,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
7004,10,1,growth,A2,0,nalR,Ancestor,Ancestor
7005,10,1,growth,M2,0,nalR,Mutant,Mutant
7006,10,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
7701,11,1,growth,A1,175939270.382154,rifR,Ancestor,Ancestor
7702,11,1,growth,M1,172.856692204067,rifR,Mutant,Mutant
7703,11,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
7704,11,1,growth,A2,0,nalR,Ancestor,Ancestor
7705,11,1,growth,M2,0,nalR,Mutant,Mutant
7706,11,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
8401,12,1,growth,A1,281176103.079241,rifR,Ancestor,Ancestor
8402,12,1,growth,M1,319.146929462277,rifR,Mutant,Mutant
8403,12,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
8404,12,1,growth,A2,0,nalR,Ancestor,Ancestor
8405,12,1,growth,M2,0,nalR,Mutant,Mutant
8406,12,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
9101,13,1,growth,A1,448792099.897795,rifR,Ancestor,Ancestor
9102,13,1,growth,M1,588.271572293025,rifR,Mutant,Mutant
9103,13,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
9104,13,1,growth,A2,0,nalR,Ancestor,Ancestor
9105,13,1,growth,M2,0,nalR,Mutant,Mutant
9106,13,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
9801,14,1,growth,A1,713610840.167352,rifR,Ancestor,Ancestor
9802,14,1,growth,M1,1078.96623140734,rifR,Mutant,Mutant
9803,14,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
9804,14,1,growth,A2,0,nalR,Ancestor,Ancestor
9805,14,1,growth,M2,0,nalR,Mutant,Mutant
9806,14,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
10501,15,1,growth,A1,1000998306.33505,rifR,Ancestor,Ancestor
10502,15,1,growth,M1,1679.74078869244,rifR,Mutant,Mutant
10503,15,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
10504,15,1,growth,A2,0,nalR,Ancestor,Ancestor
10505,15,1,growth,M2,0,nalR,Mutant,Mutant
10506,15,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
11201,16,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
11202,16,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
11203,16,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
11204,16,1,growth,A2,0,nalR,Ancestor,Ancestor
11205,16,1,growth,M2,0,nalR,Mutant,Mutant
11206,16,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
11901,17,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
11902,17,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
11903,17,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
11904,17,1,growth,A2,0,nalR,Ancestor,Ancestor
11905,17,1,growth,M2,0,nalR,Mutant,Mutant
11906,17,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
12601,18,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
12602,18,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
12603,18,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
12604,18,1,growth,A2,0,nalR,Ancestor,Ancestor
12605,18,1,growth,M2,0,nalR,Mutant,Mutant
12606,18,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
13301,19,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
13302,19,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
13303,19,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
13304,19,1,growth,A2,0,nalR,Ancestor,Ancestor
13305,19,1,growth,M2,0,nalR,Mutant,Mutant
13306,19,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
14001,20,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
14002,20,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
14003,20,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
14004,20,1,growth,A2,0,nalR,Ancestor,Ancestor
14005,20,1,growth,M2,0,nalR,Mutant,Mutant
14006,20,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
14701,21,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
14702,21,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
14703,21,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
14704,21,1,growth,A2,0,nalR,Ancestor,Ancestor
14705,21,1,growth,M2,0,nalR,Mutant,Mutant
14706,21,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
15401,22,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
15402,22,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
15403,22,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
15404,22,1,growth,A2,0,nalR,Ancestor,Ancestor
15405,22,1,growth,M2,0,nalR,Mutant,Mutant
15406,22,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
16101,23,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
16102,23,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
16103,23,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
16104,23,1,growth,A2,0,nalR,Ancestor,Ancestor
16105,23,1,growth,M2,0,nalR,Mutant,Mutant
16106,23,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
16801,24,1,growth,A1,1000998320.45918,rifR,Ancestor,Ancestor
16802,24,1,growth,M1,1679.74081971315,rifR,Mutant,Mutant
16803,24,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
16804,24,1,growth,A2,0,nalR,Ancestor,Ancestor
16805,24,1,growth,M2,0,nalR,Mutant,Mutant
16806,24,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
16808,24,1,growth,A1,1000998.32045918,rifR,Ancestor,Ancestor
16809,24,1,growth,M1,1.67974081971315,rifR,Mutant,Mutant
16810,24,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
16811,24,1,growth,A2,0,nalR,Ancestor,Ancestor
16812,24,1,growth,M2,0,nalR,Mutant,Mutant
16813,24,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
17508,25,1,growth,A1,1601877.85022876,rifR,Ancestor,Ancestor
17509,25,1,growth,M1,3.10674299058976,rifR,Mutant,Mutant
17510,25,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
17511,25,1,growth,A2,0,nalR,Ancestor,Ancestor
17512,25,1,growth,M2,0,nalR,Mutant,Mutant
17513,25,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
18208,26,1,growth,A1,2563444.37478809,rifR,Ancestor,Ancestor
18209,26,1,growth,M1,5.74600974020049,rifR,Mutant,Mutant
18210,26,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
18211,26,1,growth,A2,0,nalR,Ancestor,Ancestor
18212,26,1,growth,M2,0,nalR,Mutant,Mutant
18213,26,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
18908,27,1,growth,A1,4102191.41089163,rifR,Ancestor,Ancestor
18909,27,1,growth,M1,10.6273295737439,rifR,Mutant,Mutant
18910,27,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
18911,27,1,growth,A2,0,nalR,Ancestor,Ancestor
18912,27,1,growth,M2,0,nalR,Mutant,Mutant
18913,27,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
19608,28,1,growth,A1,6564534.94790025,rifR,Ancestor,Ancestor
19609,28,1,growth,M1,19.6551670720436,rifR,Mutant,Mutant
19610,28,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
19611,28,1,growth,A2,0,nalR,Ancestor,Ancestor
19612,28,1,growth,M2,0,nalR,Mutant,Mutant
19613,28,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
20308,29,1,growth,A1,10504747.2603093,rifR,Ancestor,Ancestor
20309,29,1,growth,M1,36.3513852511829,rifR,Mutant,Mutant
20310,29,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
20311,29,1,growth,A2,0,nalR,Ancestor,Ancestor
20312,29,1,growth,M2,0,nalR,Mutant,Mutant
20313,29,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
21008,30,1,growth,A1,16809582.3781848,rifR,Ancestor,Ancestor
21009,30,1,growth,M1,67.2282325664316,rifR,Mutant,Mutant
21010,30,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
21011,30,1,growth,A2,0,nalR,Ancestor,Ancestor
21012,30,1,growth,M2,0,nalR,Mutant,Mutant
21013,30,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
21708,31,1,growth,A1,26897473.801192,rifR,Ancestor,Ancestor
21709,31,1,growth,M1,124.325591935743,rifR,Mutant,Mutant
21710,31,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
21711,31,1,growth,A2,0,nalR,Ancestor,Ancestor
21712,31,1,growth,M2,0,nalR,Mutant,Mutant
21713,31,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
22408,32,1,growth,A1,43036672.4285134,rifR,Ancestor,Ancestor
22409,32,1,growth,M1,229.897154780685,rifR,Mutant,Mutant
22410,32,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
22411,32,1,growth,A2,0,nalR,Ancestor,Ancestor
22412,32,1,growth,M2,0,nalR,Mutant,Mutant
22413,32,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
23108,33,1,growth,A1,68852627.1386533,rifR,Ancestor,Ancestor
23109,33,1,growth,M1,425.057197729714,rifR,Mutant,Mutant
23110,33,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
23111,33,1,growth,A2,0,nalR,Ancestor,Ancestor
23112,33,1,growth,M2,0,nalR,Mutant,Mutant
23113,33,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
23808,34,1,growth,A1,110135037.179281,rifR,Ancestor,Ancestor
23809,34,1,growth,M1,785.707181409899,rifR,Mutant,Mutant
23810,34,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
23811,34,1,growth,A2,0,nalR,Ancestor,Ancestor
23812,34,1,growth,M2,0,nalR,Mutant,Mutant
23813,34,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
24508,35,1,growth,A1,176114555.252041,rifR,Ancestor,Ancestor
24509,35,1,growth,M1,1451.76834264757,rifR,Mutant,Mutant
24510,35,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
24511,35,1,growth,A2,0,nalR,Ancestor,Ancestor
24512,35,1,growth,M2,0,nalR,Mutant,Mutant
24513,35,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
25208,36,1,growth,A1,281455744.42022,rifR,Ancestor,Ancestor
25209,36,1,growth,M1,2680.40740000333,rifR,Mutant,Mutant
25210,36,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
25211,36,1,growth,A2,0,nalR,Ancestor,Ancestor
25212,36,1,growth,M2,0,nalR,Mutant,Mutant
25213,36,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
25908,37,1,growth,A1,449236592.610786,rifR,Ancestor,Ancestor
25909,37,1,growth,M1,4940.6679018806,rifR,Mutant,Mutant
25910,37,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
25911,37,1,growth,A2,0,nalR,Ancestor,Ancestor
25912,37,1,growth,M2,0,nalR,Mutant,Mutant
25913,37,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
26608,38,1,growth,A1,714306221.709167,rifR,Ancestor,Ancestor
26609,38,1,growth,M1,9061.63574050745,rifR,Mutant,Mutant
26610,38,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
26611,38,1,growth,A2,0,nalR,Ancestor,Ancestor
26612,38,1,growth,M2,0,nalR,Mutant,Mutant
26613,38,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
27308,39,1,growth,A1,1000986898.67247,rifR,Ancestor,Ancestor
27309,39,1,growth,M1,14089.0369827591,rifR,Mutant,Mutant
27310,39,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
27311,39,1,growth,A2,0,nalR,Ancestor,Ancestor
27312,39,1,growth,M2,0,nalR,Mutant,Mutant
27313,39,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
28008,40,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
28009,40,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
28010,40,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
28011,40,1,growth,A2,0,nalR,Ancestor,Ancestor
28012,40,1,growth,M2,0,nalR,Mutant,Mutant
28013,40,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
28708,41,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
28709,41,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
28710,41,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
28711,41,1,growth,A2,0,nalR,Ancestor,Ancestor
28712,41,1,growth,M2,0,nalR,Mutant,Mutant
28713,41,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
29408,42,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
29409,42,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
29410,42,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
29411,42,1,growth,A2,0,nalR,Ancestor,Ancestor
29412,42,1,growth,M2,0,nalR,Mutant,Mutant
29413,42,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
30108,43,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
30109,43,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
30110,43,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
30111,43,1,growth,A2,0,nalR,Ancestor,Ancestor
30112,43,1,growth,M2,0,nalR,Mutant,Mutant
30113,43,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
30808,44,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
30809,44,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
30810,44,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
30811,44,1,growth,A2,0,nalR,Ancestor,Ancestor
30812,44,1,growth,M2,0,nalR,Mutant,Mutant
30813,44,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
31508,45,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
31509,45,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
31510,45,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
31511,45,1,growth,A2,0,nalR,Ancestor,Ancestor
31512,45,1,growth,M2,0,nalR,Mutant,Mutant
31513,45,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
32208,46,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
32209,46,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
32210,46,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
32211,46,1,growth,A2,0,nalR,Ancestor,Ancestor
32212,46,1,growth,M2,0,nalR,Mutant,Mutant
32213,46,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
32908,47,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
32909,47,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
32910,47,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
32911,47,1,growth,A2,0,nalR,Ancestor,Ancestor
32912,47,1,growth,M2,0,nalR,Mutant,Mutant
32913,47,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
33608,48,1,growth,A1,1000986910.96299,rifR,Ancestor,Ancestor
33609,48,1,growth,M1,14089.0372091737,rifR,Mutant,Mutant
33610,48,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
33611,48,1,growth,A2,0,nalR,Ancestor,Ancestor
33612,48,1,growth,M2,0,nalR,Mutant,Mutant
33613,48,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
33615,48,1,growth,A1,1000986.91096299,rifR,Ancestor,Ancestor
33616,48,1,growth,M1,14.0890372091737,rifR,Mutant,Mutant
33617,48,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
33618,48,1,growth,A2,0,nalR,Ancestor,Ancestor
33619,48,1,growth,M2,0,nalR,Mutant,Mutant
33620,48,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
34315,49,1,growth,A1,1601859.59182561,rifR,Ancestor,Ancestor
34316,49,1,growth,M1,26.0581972407014,rifR,Mutant,Mutant
34317,49,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
34318,49,1,growth,A2,0,nalR,Ancestor,Ancestor
34319,49,1,growth,M2,0,nalR,Mutant,Mutant
34320,49,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
35015,50,1,growth,A1,2563415.15624217,rifR,Ancestor,Ancestor
35016,50,1,growth,M1,48.1953787628916,rifR,Mutant,Mutant
35017,50,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
35018,50,1,growth,A2,0,nalR,Ancestor,Ancestor
35019,50,1,growth,M2,0,nalR,Mutant,Mutant
35020,50,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
35715,51,1,growth,A1,4102144.65307504,rifR,Ancestor,Ancestor
35716,51,1,growth,M1,89.1380622622356,rifR,Mutant,Mutant
35717,51,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
35718,51,1,growth,A2,0,nalR,Ancestor,Ancestor
35719,51,1,growth,M2,0,nalR,Mutant,Mutant
35720,51,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
36415,52,1,growth,A1,6564460.12220519,rifR,Ancestor,Ancestor
36416,52,1,growth,M1,164.860183696632,rifR,Mutant,Mutant
36417,52,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
36418,52,1,growth,A2,0,nalR,Ancestor,Ancestor
36419,52,1,growth,M2,0,nalR,Mutant,Mutant
36420,52,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
37115,53,1,growth,A1,10504627.5170629,rifR,Ancestor,Ancestor
37116,53,1,growth,M1,304.901811535963,rifR,Mutant,Mutant
37117,53,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
37118,53,1,growth,A2,0,nalR,Ancestor,Ancestor
37119,53,1,growth,M2,0,nalR,Mutant,Mutant
37120,53,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
37815,54,1,growth,A1,16809390.7490195,rifR,Ancestor,Ancestor
37816,54,1,growth,M1,563.885247470441,rifR,Mutant,Mutant
37817,54,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
37818,54,1,growth,A2,0,nalR,Ancestor,Ancestor
37819,54,1,growth,M2,0,nalR,Mutant,Mutant
37820,54,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
38515,55,1,growth,A1,26897167.1129284,rifR,Ancestor,Ancestor
38516,55,1,growth,M1,1042.79652021999,rifR,Mutant,Mutant
38517,55,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
38518,55,1,growth,A2,0,nalR,Ancestor,Ancestor
38519,55,1,growth,M2,0,nalR,Mutant,Mutant
38520,55,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
39215,56,1,growth,A1,43036181.5321742,rifR,Ancestor,Ancestor
39216,56,1,growth,M1,1928.29125459911,rifR,Mutant,Mutant
39217,56,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
39218,56,1,growth,A2,0,nalR,Ancestor,Ancestor
39219,56,1,growth,M2,0,nalR,Mutant,Mutant
39220,56,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
39915,57,1,growth,A1,68851841.1606589,rifR,Ancestor,Ancestor
39916,57,1,growth,M1,3565.22058019282,rifR,Mutant,Mutant
39917,57,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
39918,57,1,growth,A2,0,nalR,Ancestor,Ancestor
39919,57,1,growth,M2,0,nalR,Mutant,Mutant
39920,57,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
40615,58,1,growth,A1,110133777.903944,rifR,Ancestor,Ancestor
40616,58,1,growth,M1,6590.21741121204,rifR,Mutant,Mutant
40617,58,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
40618,58,1,growth,A2,0,nalR,Ancestor,Ancestor
40619,58,1,growth,M2,0,nalR,Mutant,Mutant
40620,58,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
41315,59,1,growth,A1,176112534.48007,rifR,Ancestor,Ancestor
41316,59,1,growth,M1,12176.8881990597,rifR,Mutant,Mutant
41317,59,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
41318,59,1,growth,A2,0,nalR,Ancestor,Ancestor
41319,59,1,growth,M2,0,nalR,Mutant,Mutant
41320,59,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
42015,60,1,growth,A1,281452488.221548,rifR,Ancestor,Ancestor
42016,60,1,growth,M1,22482.2488746894,rifR,Mutant,Mutant
42017,60,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
42018,60,1,growth,A2,0,nalR,Ancestor,Ancestor
42019,60,1,growth,M2,0,nalR,Mutant,Mutant
42020,60,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
42715,61,1,growth,A1,449231275.127757,rifR,Ancestor,Ancestor
42716,61,1,growth,M1,41440.4491392056,rifR,Mutant,Mutant
42717,61,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
42718,61,1,growth,A2,0,nalR,Ancestor,Ancestor
42719,61,1,growth,M2,0,nalR,Mutant,Mutant
42720,61,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
43415,62,1,growth,A1,714296883.92525,rifR,Ancestor,Ancestor
43416,62,1,growth,M1,76005.4421692679,rifR,Mutant,Mutant
43417,62,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
43418,62,1,growth,A2,0,nalR,Ancestor,Ancestor
43419,62,1,growth,M2,0,nalR,Mutant,Mutant
43420,62,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
44115,63,1,growth,A1,1000882829.61343,rifR,Ancestor,Ancestor
44116,63,1,growth,M1,118159.261052009,rifR,Mutant,Mutant
44117,63,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
44118,63,1,growth,A2,0,nalR,Ancestor,Ancestor
44119,63,1,growth,M2,0,nalR,Mutant,Mutant
44120,63,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
44815,64,1,growth,A1,1000882841.73707,rifR,Ancestor,Ancestor
44816,64,1,growth,M1,118159.262925273,rifR,Mutant,Mutant
44817,64,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
44818,64,1,growth,A2,0,nalR,Ancestor,Ancestor
44819,64,1,growth,M2,0,nalR,Mutant,Mutant
44820,64,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
45515,65,1,growth,A1,1000882841.73707,rifR,Ancestor,Ancestor
45516,65,1,growth,M1,118159.262925273,rifR,Mutant,Mutant
45517,65,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
45518,65,1,growth,A2,0,nalR,Ancestor,Ancestor
45519,65,1,growth,M2,0,nalR,Mutant,Mutant
45520,65,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
46215,66,1,growth,A1,1000882841.73707,rifR,Ancestor,Ancestor
46216,66,1,growth,M1,118159.262925273,rifR,Mutant,Mutant
46217,66,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
46218,66,1,growth,A2,0,nalR,Ancestor,Ancestor
46219,66,1,growth,M2,0,nalR,Mutant,Mutant
46220,66,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
46915,67,1,growth,A1,1000882841.73707,rifR,Ancestor,Ancestor
46916,67,1,growth,M1,118159.262925273,rifR,Mutant,Mutant
